rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
[8.92 2.24 8.09],23280,10669,2757,9854,12,6,1,5,31,31,45,0.0013316151202749141,0.0019329896907216496,3
[8.92 2.24 8.92],23904,10549,2653,10702,12,5,1,6,30,30,44,0.0012550200803212851,0.0018406961178045517,3
[8.92 4.   0.59],16212,10683,4825,704,8,6,1,1,23,23,34,0.0014187021959042685,0.0020972119417715274,3
[8.92 4.   2.24],17997,10450,4812,2735,8,6,1,1,23,19,32,0.0010557315108073568,0.0017780741234650218,2
[8.92 4.   4.  ],20288,10802,4710,4776,10,7,1,2,28,23,35,0.0011336750788643534,0.0017251577287066245,2
[8.92 4.   6.79],23810,10750,4870,8190,10,5,1,4,26,26,42,0.0010919781604367912,0.001763964720705586,3
[8.92 4.   7.11],23823,10611,4741,8471,10,5,1,4,26,26,38,0.001091382277630861,0.0015950971749989506,3
[8.92 4.   8.09],25232,10707,4706,9819,12,5,2,5,31,31,50,0.0012285986049461002,0.001981610653138871,3
[8.92 4.   8.92],26017,10544,4759,10714,12,5,1,6,30,27,44,0.0010377829880462775,0.0016912019064457857,2
[8.92 6.79 0.59],19449,10716,8048,685,9,6,1,2,25,21,35,0.0010797470306956657,0.0017995783844927762,0
[8.92 6.79 2.24],21599,10754,8176,2669,8,5,2,1,23,23,43,0.0010648641140793558,0.001990832908930969,3
[8.92 6.79 4.  ],23546,10583,8196,4767,11,5,3,3,30,27,44,0.0011466915824343835,0.0018686825787819585,1
[8.92 6.79 6.79],27126,10816,8058,8252,11,6,1,4,29,26,42,0.0009584900095849,0.0015483300154833,2
[8.92 6.79 7.11],27454,10632,8218,8604,12,5,2,5,31,31,50,0.001129161506519997,0.0018212282363225761,3
[8.92 6.79 8.09],28843,10734,8294,9815,11,5,1,5,28,28,46,0.0009707728044932912,0.0015948410359532645,3
[8.92 6.79 8.92],29752,10845,8150,10757,14,7,2,5,37,32,54,0.0010755579456843238,0.001815004033342296,2
[8.92 7.11 0.59],19885,10545,8633,707,8,5,2,1,23,23,38,0.0011566507417651495,0.0019109881820467691,3
[8.92 7.11 2.24],22079,10630,8735,2714,11,6,3,2,31,31,56,0.0014040490964264687,0.002536346754834911,3
[8.92 7.11 4.  ],24082,10598,8653,4831,10,5,2,3,27,27,47,0.0011211693380948427,0.0019516651440910227,3
[8.92 7.11 6.79],27491,10762,8543,8186,11,5,2,4,29,29,49,0.0010548906914990364,0.0017824015132225093,3
[8.92 7.11 7.11],27847,10723,8539,8585,12,6,2,4,32,27,47,0.000969583797177434,0.0016877940173088662,2
[8.92 7.11 8.09],28940,10721,8424,9795,13,5,3,5,34,34,61,0.0011748445058742225,0.0021078092605390465,3
[8.92 7.11 8.92],29792,10602,8412,10778,13,7,1,5,34,29,49,0.0009734156820622986,0.001644736842105263,2
[8.92 8.09 0.59],21079,10575,9816,688,10,7,2,1,29,23,39,0.0010911333554722712,0.00185018264623559,2
[8.92 8.09 2.24],23102,10793,9724,2585,8,5,2,1,23,23,39,0.0009955847978529997,0.001688165526794217,3
[8.92 8.09 4.  ],25450,10717,9868,4865,11,6,3,2,31,26,48,0.0010216110019646363,0.0018860510805500984,2
[8.92 8.09 6.79],28496,10629,9692,8175,13,7,2,4,35,29,56,0.0010176866928691746,0.0019651880965749573,2
[8.92 8.09 7.11],29044,10809,9637,8598,12,6,2,4,32,32,53,0.0011017766147913511,0.0018248175182481753,3
[8.92 8.09 8.09],30227,10696,9643,9888,12,5,2,5,31,27,54,0.0008932411420253416,0.0017864822840506832,2
[8.92 8.09 8.92],31007,10590,9607,10810,14,5,3,6,36,36,64,0.001161028154932757,0.0020640500532137906,3
[8.92 8.92 0.59],22226,10594,10887,745,8,5,2,1,23,23,44,0.0010348240799064158,0.0019796634572122737,3
[8.92 8.92 2.24],23861,10541,10612,2708,8,5,2,1,23,22,30,0.0009220066216839194,0.0012572817568417085,1
[8.92 8.92 4.  ],26291,10588,10820,4883,10,5,3,2,28,28,52,0.001065003233045529,0.0019778631470845536,3
[8.92 8.92 6.79],29820,10771,10787,8262,11,5,2,4,29,29,53,0.0009725016767270288,0.001777330650570087,3
[8.92 8.92 7.11],29593,10588,10572,8433,11,5,2,4,29,29,51,0.0009799614773764065,0.0017233805291791975,3
[8.92 8.92 8.09],30886,10689,10605,9592,12,5,3,4,32,32,58,0.0010360681214789873,0.0018778734701806645,3
[8.92 8.92 8.92],32071,10775,10582,10714,13,5,2,6,33,33,58,0.001028966979514203,0.0018084874185401141,3
[0.59 0.59 0.59],2146,683,732,731,2,1,0,1,5,5,5,0.002329916123019571,0.002329916123019571,2
[0.59 0.59 2.24],4123,690,707,2726,3,1,1,1,8,7,7,0.001697792869269949,0.001697792869269949,2
[0.59 0.59 4.  ],6103,716,703,4684,4,1,1,2,10,9,10,0.0014746845813534328,0.0016385384237260366,2
[0.59 0.59 6.79],9548,725,709,8114,6,1,1,4,14,13,16,0.0013615416841223293,0.0016757436112274822,2
[0.59 0.59 7.11],9800,672,708,8420,6,1,1,4,14,13,16,0.001326530612244898,0.00163265306122449,2
[0.59 0.59 8.09],11078,702,694,9682,7,1,1,5,16,15,19,0.0013540350243726304,0.0017151110308719984,2
[0.59 0.59 8.92],12334,710,688,10936,7,1,1,5,16,15,19,0.0012161504783525215,0.0015404572725798604,2
[0.59 2.24 0.59],4181,702,2760,719,3,1,1,1,8,6,7,0.0014350633819660368,0.0016742406122937097,0
[0.59 2.24 2.24],6104,693,2695,2716,4,1,1,2,10,9,10,0.001474442988204456,0.00163826998689384,2
[0.59 2.24 4.  ],8292,677,2708,4907,5,1,1,3,12,11,13,0.001326579835986493,0.001567776169802219,2
[0.59 2.24 6.79],11383,729,2630,8024,6,1,1,4,14,13,16,0.0011420539400860933,0.0014056048493367305,2
[0.59 2.24 7.11],11992,728,2704,8560,6,1,1,4,14,13,16,0.0010840560373582386,0.00133422281521014,2
[0.59 2.24 8.09],13144,720,2777,9647,7,1,1,5,16,15,19,0.0011412051125989045,0.0014455264759586125,2
[0.59 2.24 8.92],14236,721,2659,10856,7,1,1,5,16,15,19,0.0010536667603259344,0.0013346445630795169,2
[0.59 4.   0.59],6107,714,4719,674,3,1,1,1,8,7,7,0.0011462256427050926,0.0011462256427050926,2
[0.59 4.   2.24],8046,722,4653,2671,3,1,1,1,8,7,9,0.0008699975142928162,0.0011185682326621924,2
[0.59 4.   4.  ],10153,732,4790,4631,3,1,0,2,7,7,8,0.0006894513936767457,0.0007879444499162808,2
[0.59 4.   6.79],13637,665,4759,8213,6,1,1,4,14,13,18,0.0009532888465204957,0.0013199384028745324,2
[0.59 4.   7.11],14030,682,4895,8453,4,0,0,4,8,8,11,0.0005702066999287242,0.0007840342124019957,2
[0.59 4.   8.09],15159,720,4694,9745,7,1,1,5,16,15,25,0.0009895111814763506,0.0016491853024605846,2
[0.59 4.   8.92],16086,656,4860,10570,7,1,1,5,16,15,23,0.0009324878776575904,0.0014298147457416388,2
[0.59 6.79 0.59],9485,696,8100,689,4,1,2,1,11,10,18,0.0010542962572482866,0.0018977332630469165,1
[0.59 6.79 2.24],11699,746,8237,2716,5,1,1,3,12,11,18,0.0009402513035302164,0.001538593042140354,1
[0.59 6.79 4.  ],13840,721,8261,4858,5,1,2,2,13,13,23,0.0009393063583815027,0.001661849710982659,3
[0.59 6.79 6.79],17076,722,8151,8203,7,1,2,4,17,17,28,0.000995549308971656,0.0016397282736003748,3
[0.59 6.79 7.11],17321,671,7950,8700,7,1,2,4,17,17,29,0.0009814675827030774,0.001674268229317014,3
[0.59 6.79 8.09],18628,732,8192,9704,8,1,2,5,19,19,35,0.0010199699377281511,0.0018788919905518575,3
[0.59 6.79 8.92],19286,695,8140,10451,8,1,2,5,19,17,29,0.0008814684226900342,0.001503681426941823,2
[0.59 7.11 0.59],9831,723,8406,702,6,3,2,1,17,12,19,0.0012206286237412267,0.001932661987590276,0
[0.59 7.11 2.24],12007,711,8617,2679,5,1,3,1,14,11,26,0.0009161322561838927,0.0021654035146164733,2
[0.59 7.11 4.  ],14284,712,8689,4883,5,1,2,2,13,13,26,0.0009101092131055727,0.0018202184262111453,3
[0.59 7.11 6.79],17295,680,8504,8111,7,1,2,4,17,17,27,0.000982943047123446,0.0015611448395490026,3
[0.59 7.11 7.11],17776,740,8586,8450,7,1,2,4,17,17,32,0.0009563456345634564,0.0018001800180018,3
[0.59 7.11 8.09],19147,716,8654,9777,8,1,2,5,19,17,30,0.0008878675510523841,0.0015668250900924426,2
[0.59 7.11 8.92],19916,780,8580,10556,8,1,2,5,19,19,34,0.000954006828680458,0.0017071701144808196,3
[0.59 8.09 0.59],11140,722,9710,708,5,1,3,1,14,13,25,0.0011669658886894075,0.002244165170556553,1
[0.59 8.09 2.24],13221,673,9814,2734,5,1,3,1,14,12,15,0.0009076469253460405,0.0011345586566825505,1
[0.59 8.09 4.  ],15330,721,9751,4858,8,2,4,2,22,13,24,0.0008480104370515329,0.0015655577299412914,0
[0.59 8.09 6.79],18628,687,9784,8157,7,1,2,4,17,17,31,0.0009126046811251877,0.001664161477345931,3
[0.59 8.09 7.11],19120,702,9833,8585,8,1,3,4,20,18,35,0.0009414225941422594,0.0018305439330543933,2
[0.59 8.09 8.09],20140,714,9667,9759,8,1,2,5,19,19,33,0.0009433962264150943,0.0016385302879841114,3
[0.59 8.09 8.92],21155,703,9633,10819,10,2,2,6,24,21,33,0.0009926731269203498,0.0015599149137319782,2
[0.59 8.92 0.59],12092,734,10652,706,4,2,1,1,11,8,16,0.0006615944426066821,0.0013231888852133645,0
[0.59 8.92 2.24],14089,754,10674,2661,7,1,4,2,19,16,30,0.0011356377315636312,0.0021293207466818085,1
[0.59 8.92 4.  ],16302,784,10700,4818,5,1,3,1,14,13,23,0.0007974481658692185,0.0014108698319224636,1
[0.59 8.92 6.79],19575,720,10716,8139,8,2,3,3,21,17,34,0.0008684546615581098,0.0017369093231162196,2
[0.59 8.92 7.11],20127,715,10933,8479,9,2,3,4,23,19,37,0.0009440055646643813,0.0018383266259253738,2
[0.59 8.92 8.09],21353,711,10670,9972,9,1,3,5,22,22,43,0.0010303001920104902,0.002013768557111413,3
[0.59 8.92 8.92],22186,639,10827,10720,10,2,3,5,25,21,40,0.0009465428648697377,0.0018029387902280718,2
[2.24 0.59 0.59],4076,2717,714,645,2,1,0,1,5,5,5,0.0012266928361138374,0.0012266928361138374,1
[2.24 0.59 2.24],6131,2749,706,2676,3,1,1,1,8,8,9,0.0013048442342195401,0.0014679497634969825,3
[2.24 0.59 4.  ],8322,2733,719,4870,4,1,1,2,10,10,11,0.001201634222542658,0.0013217976447969235,3
[2.24 0.59 6.79],11419,2606,708,8105,6,1,1,4,14,13,16,0.0011384534547683686,0.001401173482791838,2
[2.24 0.59 7.11],12059,2688,715,8656,6,1,1,4,14,14,17,0.0011609586201177546,0.0014097354672858446,3
[2.24 0.59 8.09],13035,2705,697,9633,7,1,1,5,16,16,20,0.001227464518603759,0.0015343306482546988,3
[2.24 0.59 8.92],14311,2739,727,10845,7,1,1,5,16,16,20,0.0011180211026483122,0.0013975263783103909,3
[2.24 2.24 0.59],5991,2663,2642,686,3,1,1,1,8,7,7,0.0011684192956100815,0.0011684192956100815,1
[2.24 2.24 2.24],7970,2602,2704,2664,4,2,1,1,11,9,12,0.0011292346298619825,0.00150564617314931,2
[2.24 2.24 4.  ],10269,2719,2707,4843,4,1,1,2,10,10,11,0.0009738046547862498,0.0010711851202648748,3
[2.24 2.24 6.79],13706,2774,2689,8243,6,1,1,4,14,14,18,0.0010214504596527069,0.0013132934481249088,3
[2.24 2.24 7.11],13927,2642,2693,8592,8,3,1,4,20,17,23,0.001220650534932146,0.0016514683707905507,2
[2.24 2.24 8.09],15112,2701,2678,9733,7,1,1,5,16,16,20,0.0010587612493382745,0.0013234515616728428,3
[2.24 2.24 8.92],16009,2625,2665,10719,9,2,1,6,21,19,25,0.0011868324067711912,0.0015616215878568305,2
[2.24 4.   0.59],8137,2664,4751,722,4,2,1,1,11,9,13,0.0011060587440088485,0.0015976404080127813,2
[2.24 4.   2.24],10274,2735,4811,2728,4,1,2,1,11,9,14,0.0008759976640062293,0.001362663032898579,1
[2.24 4.   4.  ],12208,2692,4684,4832,4,1,1,2,10,9,16,0.000737221494102228,0.001310615989515072,2
[2.24 4.   6.79],15594,2613,4789,8192,7,2,1,4,17,17,29,0.0010901628831601897,0.0018596896242144415,3
[2.24 4.   7.11],16128,2648,4927,8553,7,1,1,5,16,15,21,0.0009300595238095239,0.0013020833333333333,2
[2.24 4.   8.09],17248,2729,4817,9702,8,1,2,5,19,19,30,0.0011015769944341374,0.0017393320964749536,3
[2.24 4.   8.92],18122,2637,4734,10751,9,1,2,6,21,19,35,0.0010484493985211346,0.001931354155170511,2
[2.24 6.79 0.59],11440,2729,8015,696,5,2,2,1,14,10,16,0.0008741258741258741,0.0013986013986013984,0
[2.24 6.79 2.24],13513,2688,8134,2691,4,1,2,1,11,11,19,0.0008140309331754607,0.0014060534300303412,3
[2.24 6.79 4.  ],15784,2746,8239,4799,5,1,2,2,13,13,23,0.0008236188545362392,0.0014571718195641155,3
[2.24 6.79 6.79],18907,2738,8055,8114,7,1,2,4,17,17,29,0.0008991378854392553,0.0015338234516316708,3
[2.24 6.79 7.11],19306,2579,8076,8651,7,1,2,4,17,17,32,0.0008805552677923961,0.0016575157981974515,3
[2.24 6.79 8.09],20690,2689,8322,9679,8,1,2,5,19,19,30,0.0009183180280328661,0.0014499758337361045,3
[2.24 6.79 8.92],21644,2733,8081,10830,8,1,1,6,18,18,27,0.0008316392533727593,0.0012474588800591387,3
[2.24 7.11 0.59],11944,2723,8526,695,4,1,2,1,11,11,18,0.0009209645010046883,0.0015070328198258539,3
[2.24 7.11 2.24],13988,2705,8566,2717,5,1,2,2,13,13,24,0.0009293680297397768,0.0017157563625965113,3
[2.24 7.11 4.  ],16268,2692,8668,4908,6,1,2,3,15,15,27,0.0009220555692156381,0.0016597000245881484,3
[2.24 7.11 6.79],19287,2676,8578,8033,7,1,2,4,17,17,31,0.000881422719966817,0.001607300254057137,3
[2.24 7.11 7.11],19532,2725,8402,8405,8,1,4,3,21,19,33,0.0009727626459143967,0.0016895351218513212,1
[2.24 7.11 8.09],20669,2683,8385,9601,8,1,2,5,19,19,35,0.0009192510523005466,0.0016933572016062702,3
[2.24 7.11 8.92],21950,2633,8512,10805,11,2,3,6,27,27,48,0.0012300683371298405,0.0021867881548974944,3
[2.24 8.09 0.59],13065,2691,9687,687,4,1,2,1,11,11,23,0.000841944125526215,0.0017604286261002676,3
[2.24 8.09 2.24],14975,2763,9570,2642,4,1,2,1,11,10,21,0.000667779632721202,0.0014023372287145241,2
[2.24 8.09 4.  ],17143,2775,9591,4777,5,1,2,2,13,13,27,0.0007583270139415504,0.001574986875109374,3
[2.24 8.09 6.79],20581,2753,9657,8171,7,1,2,4,17,17,30,0.0008260045673193722,0.001457655118798892,3
[2.24 8.09 7.11],20745,2647,9602,8496,9,2,3,4,23,20,41,0.0009640877319836103,0.001976379850566401,2
[2.24 8.09 8.09],22145,2678,9871,9596,7,1,2,4,17,17,31,0.0007676676450666063,0.0013998645292391061,3
[2.24 8.09 8.92],23174,2755,9688,10731,9,1,2,6,21,21,39,0.0009061879692759127,0.001682920514369552,3
[2.24 8.92 0.59],14130,2764,10682,684,4,1,2,1,11,11,23,0.000778485491861288,0.0016277423920736025,3
[2.24 8.92 2.24],16135,2634,10851,2650,7,3,3,1,20,15,34,0.0009296560272699099,0.002107220328478463,2
[2.24 8.92 4.  ],18454,2718,10843,4893,6,1,3,2,16,14,32,0.0007586431126043134,0.0017340414002384307,2
[2.24 8.92 6.79],21622,2648,10797,8177,8,2,2,4,20,20,38,0.0009249838127832763,0.0017574692442882249,3
[2.24 8.92 7.11],21921,2695,10672,8554,8,1,3,4,20,20,40,0.000912367136535742,0.001824734273071484,3
[2.24 8.92 8.09],23209,2799,10682,9728,8,1,2,5,19,19,36,0.0008186479382997975,0.0015511224094101426,3
[2.24 8.92 8.92],23902,2660,10588,10654,9,2,2,5,22,22,40,0.00092042506903188,0.001673500125512509,3
[4.   0.59 0.59],6170,4775,683,712,4,2,1,1,11,10,13,0.0016207455429497568,0.002106969205834684,1
[4.   0.59 2.24],8025,4735,694,2596,4,2,1,1,11,11,14,0.0013707165109034267,0.0017445482866043616,3
[4.   0.59 4.  ],10480,4882,748,4850,6,3,1,2,16,16,21,0.0015267175572519086,0.00200381679389313,3
[4.   0.59 6.79],13608,4773,668,8167,7,2,1,4,17,17,23,0.0012492651381540273,0.0016901822457378011,3
[4.   0.59 7.11],14212,4791,738,8683,7,2,1,4,17,17,23,0.0011961722488038275,0.00161835068955812,3
[4.   0.59 8.09],15239,4762,713,9764,8,2,1,5,19,19,26,0.0012468009711923355,0.001706148697421091,3
[4.   0.59 8.92],16262,4765,689,10808,9,2,1,6,21,21,29,0.0012913540769893,0.0017832984872709387,3
[4.   2.24 0.59],8344,4904,2735,705,5,3,1,1,14,12,16,0.0014381591562799615,0.0019175455417066156,2
[4.   2.24 2.24],10270,4866,2684,2720,5,2,1,2,13,13,16,0.0012658227848101266,0.001557935735150925,3
[4.   2.24 4.  ],12336,4824,2685,4827,6,3,1,2,16,14,20,0.0011348897535667965,0.001621271076523995,2
[4.   2.24 6.79],15855,4830,2720,8305,10,4,1,5,25,22,30,0.0013875748975086726,0.0018921475875118261,2
[4.   2.24 7.11],15953,4755,2662,8536,7,2,1,4,17,17,23,0.0010656302889738608,0.001441735096846988,3
[4.   2.24 8.09],17347,4849,2703,9795,8,3,1,4,20,17,27,0.0009799965411886784,0.001556465094829077,2
[4.   2.24 8.92],18305,4807,2649,10849,10,4,1,5,25,21,30,0.0011472275334608029,0.001638896476372576,2
[4.   4.   0.59],10352,4900,4751,701,5,3,1,1,14,12,18,0.0011591962905718699,0.0017387944358578052,2
[4.   4.   2.24],12203,4785,4853,2565,4,2,1,1,11,11,15,0.0009014176841760224,0.0012292059329673034,3
[4 4 4],14408,4862,4723,4823,7,3,1,3,18,15,21,0.0010410882842865074,0.0014575235980011105,2
[4.   4.   6.79],17965,4961,4872,8132,7,2,1,4,17,17,26,0.0009462844419704982,0.0014472585583078206,3
[4.   4.   7.11],18286,4850,4823,8613,10,3,2,5,25,25,40,0.001367166138029093,0.0021874658208465487,3
[4.   4.   8.09],19417,4868,4859,9690,8,3,1,4,20,20,32,0.0010300252356182727,0.0016480403769892364,3
[4.   4.   8.92],20424,4811,4766,10847,10,3,1,6,24,22,35,0.0010771641206423817,0.0017136701919310616,2
[4.   6.79 0.59],13617,4806,8105,706,6,3,2,1,17,17,28,0.0012484394506866415,0.0020562532128956448,3
[4.   6.79 2.24],15494,4756,7987,2751,5,3,1,1,14,12,23,0.0007744933522653932,0.0014844455918420036,2
[4.   6.79 4.  ],17673,4778,8170,4725,7,2,2,3,18,18,33,0.0010185028008827023,0.001867255134951621,3
[4.   6.79 6.79],20892,4817,8025,8050,8,2,2,4,20,18,32,0.0008615738081562322,0.0015316867700555235,2
[4.   6.79 7.11],21587,4923,8181,8483,8,2,2,4,20,20,36,0.000926483531755223,0.0016676703571594017,3
[4.   6.79 8.09],22741,4886,8219,9636,10,3,2,5,25,25,40,0.0010993360010553626,0.0017589376016885802,3
[4.   6.79 8.92],23742,4796,8138,10808,10,2,2,6,24,24,40,0.0010108668182966893,0.0016847780304944824,3
[4.   7.11 0.59],14158,4859,8608,691,7,3,2,2,19,18,26,0.0012713660121486086,0.0018364175731035452,1
[4.   7.11 2.24],15845,4791,8480,2574,5,2,2,1,14,14,28,0.0008835594824865887,0.0017671189649731773,3
[4.   7.11 4.  ],18083,4669,8542,4872,6,2,2,2,16,16,27,0.0008848089365702592,0.0014931150804623127,3
[4.   7.11 6.79],21357,4665,8541,8151,7,2,2,3,18,17,29,0.0007959919464344242,0.0013578686145057823,1
[4.   7.11 7.11],22154,4949,8588,8617,9,2,2,5,22,22,41,0.0009930486593843098,0.001850681592488941,3
[4.   7.11 8.09],23293,4840,8545,9908,11,3,2,6,27,27,44,0.0011591465247069936,0.0018889795217447304,3
[4.   7.11 8.92],23927,4732,8737,10458,9,2,2,5,22,22,35,0.0009194633677435533,0.0014627826305011074,3
[4.   8.09 0.59],15137,4808,9596,733,7,3,2,2,19,17,29,0.0011230759067186362,0.0019158353702847328,1
[4.   8.09 2.24],17290,4819,9692,2779,6,3,2,1,17,17,33,0.0009832272990167726,0.0019086176980913825,3
[4.   8.09 4.  ],19174,4760,9612,4802,8,2,3,3,21,18,38,0.0009387712527380828,0.001981850422447064,2
[4.   8.09 6.79],22660,4748,9727,8185,9,2,3,4,23,23,43,0.0010150044130626656,0.0018976169461606355,3
[4.   8.09 7.11],23026,4900,9787,8339,9,2,2,5,22,22,40,0.0009554416746286806,0.0017371666811430554,3
[4.   8.09 8.09],24039,4790,9653,9596,8,2,2,4,20,20,35,0.000831981363617455,0.0014559673863305462,3
[4.   8.09 8.92],25342,4882,9803,10657,10,3,2,5,25,22,35,0.000868124062820614,0.0013811064635782494,2
[4.   8.92 0.59],16498,4919,10864,715,5,2,2,1,14,14,25,0.0008485877076009214,0.0015153351921445026,3
[4.   8.92 2.24],17943,4727,10585,2631,7,2,3,2,19,16,27,0.0008917126455999555,0.0015047650894499248,1
[4.   8.92 4.  ],20351,4806,10621,4924,9,3,4,2,25,22,37,0.0010810279593140386,0.0018180924770281558,1
[4.   8.92 6.79],23440,4916,10601,7923,9,2,3,4,23,20,41,0.0008532423208191126,0.0017491467576791811,2
[4.   8.92 7.11],24197,4853,10927,8417,10,3,3,4,26,26,47,0.0010745133694259619,0.0019423895524238546,3
[4.   8.92 8.09],25076,4887,10558,9631,11,3,3,5,28,28,52,0.0011166055192215665,0.0020736959642686232,3
[4.   8.92 8.92],26358,4809,10870,10679,11,3,3,5,28,28,53,0.001062296077092344,0.0020107747173533654,3
[6.79 0.59 0.59],9601,8229,687,685,6,4,1,1,17,16,22,0.0016664930736381624,0.002291427976252474,1
[6.79 0.59 2.24],11678,8283,685,2710,6,4,0,2,16,16,23,0.0013700976194553859,0.0019695153279671177,3
[6.79 0.59 4.  ],13652,8269,699,4684,7,4,1,2,19,19,26,0.0013917374743627306,0.0019044828596542628,3
[6.79 0.59 6.79],16843,8043,704,8096,6,3,0,3,15,14,24,0.0008312058421896338,0.0014249243008965149,2
[6.79 0.59 7.11],17444,8126,646,8672,9,4,1,4,23,23,32,0.0013185049300619125,0.0018344416418252692,3
[6.79 0.59 8.09],18248,7999,668,9581,10,4,1,5,25,25,37,0.0013700131521262606,0.002027619465146865,3
[6.79 0.59 8.92],19511,8204,693,10614,11,4,1,6,27,27,38,0.0013838347598790425,0.0019476192916816155,3
[6.79 2.24 0.59],11483,8145,2667,671,6,4,1,1,17,14,22,0.0012191935905251242,0.0019158756422537665,0
[6.79 2.24 2.24],13527,8062,2693,2772,6,4,1,1,17,17,23,0.0012567457677238115,0.0017003030975086865,3
[6.79 2.24 4.  ],15400,8051,2644,4705,8,4,1,3,21,21,29,0.0013636363636363635,0.0018831168831168832,3
[6.79 2.24 6.79],18911,8124,2656,8131,9,4,1,4,23,23,32,0.0012162233620644069,0.0016921368515678706,3
[6.79 2.24 7.11],19442,8236,2725,8481,9,4,1,4,23,23,32,0.0011830058635942805,0.0016459212015224774,3
[6.79 2.24 8.09],20792,8100,2757,9935,10,4,1,5,25,25,35,0.0012023855328972682,0.0016833397460561757,3
[6.79 2.24 8.92],21650,8012,2711,10927,11,5,1,5,28,28,40,0.0012933025404157045,0.0018475750577367203,3
[6.79 4.   0.59],13672,8113,4853,706,6,4,1,1,17,14,22,0.001023990637799883,0.0016091281451141018,2
[6.79 4.   2.24],15637,8128,4905,2604,8,4,2,2,22,22,36,0.0014069194858348788,0.0023022318859116197,3
[6.79 4.   4.  ],17662,8002,4815,4845,9,4,4,1,26,23,33,0.001302230777941343,0.0018684180726984488,1
[6.79 4.   6.79],21177,8193,4728,8256,9,4,1,4,23,23,33,0.0010860839590121358,0.001558294375973934,3
[6.79 4.   7.11],21472,8207,4819,8446,10,5,1,4,26,26,37,0.0012108792846497766,0.0017231743666169894,3
[6.79 4.   8.09],22644,8159,4864,9621,10,4,1,5,25,25,39,0.0011040452216922805,0.0017223105458399573,3
[6.79 4.   8.92],23532,8207,4802,10523,12,5,1,6,30,26,45,0.0011048784633690297,0.0019122896481387048,2
[6.79 6.79 0.59],16877,8133,8053,691,7,4,2,1,20,20,34,0.0011850447354387627,0.002014576050245897,3
[6.79 6.79 2.24],18740,8003,8100,2637,9,5,2,2,25,21,41,0.00112059765208111,0.0021878335112059766,2
[6.79 6.79 4.  ],21222,8200,8179,4843,10,4,3,3,27,24,40,0.0011309018942606726,0.0018848364904344547,1
[6.79 6.79 6.79],24236,8128,8175,7933,10,4,2,4,26,26,45,0.0010727842878362763,0.0018567420366397095,3
[6.79 6.79 7.11],24820,8133,8185,8502,11,4,2,5,28,28,50,0.0011281224818694602,0.00201450443190975,3
[6.79 6.79 8.09],25925,8133,8004,9788,11,4,2,5,28,28,46,0.0010800385728061716,0.0017743490838958535,3
[6.79 6.79 8.92],27034,8237,8104,10693,11,5,2,4,29,29,48,0.0010727232374047495,0.0017755419101871718,3
[6.79 7.11 0.59],17353,8284,8369,700,10,7,2,1,29,23,34,0.0013254192358669974,0.001959315392151213,2
[6.79 7.11 2.24],19295,8146,8566,2583,7,4,2,1,20,20,36,0.0010365379632029023,0.0018657683337652239,3
[6.79 7.11 4.  ],21493,8222,8607,4664,8,4,2,2,22,22,36,0.0010235890755129575,0.0016749639417484765,3
[6.79 7.11 6.79],24791,8039,8517,8235,11,4,3,4,29,24,50,0.0009680932596506797,0.0020168609576055826,2
[6.79 7.11 7.11],25119,8193,8443,8483,11,5,2,4,29,25,42,0.0009952625502607588,0.0016720410844380748,2
[6.79 7.11 8.09],26132,8162,8311,9659,13,6,2,5,34,29,51,0.001109750497474361,0.0019516301852135316,2
[6.79 7.11 8.92],27505,8191,8505,10809,12,4,2,6,30,30,49,0.0010907107798582077,0.0017814942737684055,3
[6.79 8.09 0.59],18897,8374,9789,734,5,3,1,1,14,14,24,0.0007408583373022172,0.0012700428639466582,3
[6.79 8.09 2.24],20550,8061,9826,2663,9,4,3,2,25,23,35,0.001119221411192214,0.0017031630170316302,1
[6.79 8.09 4.  ],22816,8151,9767,4898,8,4,2,2,22,22,41,0.000964235624123422,0.001796984572230014,3
[6.79 8.09 6.79],25967,8105,9778,8084,10,4,2,4,26,26,46,0.0010012708437632382,0.001771479185119575,3
[6.79 8.09 7.11],26692,8227,9881,8584,11,5,2,4,29,29,51,0.0010864678555372396,0.0019106848493930767,3
[6.79 8.09 8.09],27539,8176,9642,9721,11,4,2,5,28,28,47,0.001016739896147282,0.001706670539961509,3
[6.79 8.09 8.92],28550,8088,9675,10787,11,4,2,5,28,28,49,0.0009807355516637476,0.0017162872154115588,3
[6.79 8.92 0.59],19530,8098,10708,724,7,4,2,1,20,19,36,0.0009728622631848437,0.0018433179723502304,1
[6.79 8.92 2.24],21529,8189,10636,2704,8,3,3,2,22,22,42,0.0010218774676018394,0.0019508569836035113,3
[6.79 8.92 4.  ],23646,8125,10833,4688,9,4,3,2,25,25,47,0.0010572612704051426,0.001987651188361668,3
[6.79 8.92 6.79],27162,8131,10869,8162,10,4,2,4,26,26,45,0.0009572196450924086,0.001656726308813784,3
[6.79 8.92 7.11],27394,8169,10774,8451,11,4,3,4,29,29,56,0.0010586259764912022,0.002044243264948529,3
[6.79 8.92 8.09],28710,8274,10662,9774,11,4,2,5,28,28,47,0.0009752699407871823,0.0016370602577499126,3
